9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T05:59:00Z;2101.9;2101.9;2101.9;2101.9;23;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:00:00Z;2104.1;2103.6;2104.9;2103.6;18;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:01:00Z;2103.6;2103.7;2103.7;2103.6;14;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:02:00Z;2103.7;2103.2;2103.7;2103.2;7;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:04:00Z;2102.5;2102.5;2102.5;2102.5;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:05:00Z;2102.3;2102.6;2102.6;2102.3;5;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:08:00Z;2102.6;2102.6;2102.6;2102.6;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:10:00Z;2102.3;2102.3;2102.3;2102.3;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:11:00Z;2102.3;2102.3;2102.3;2102.3;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:12:00Z;2102.9;2102.9;2102.9;2102.9;8;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:13:00Z;2102.9;2103;2103;2102.9;3;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:24:00Z;2102.2;2102.2;2102.2;2102.2;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:25:00Z;2102.5;2102.5;2102.5;2102.5;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:30:00Z;2103.1;2103.4;2103.4;2103.1;18;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:32:00Z;2103.7;2103.7;2103.7;2103.7;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:33:00Z;2103.7;2103.7;2103.7;2103.7;8;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:36:00Z;2104;2104;2104;2104;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:38:00Z;2103.7;2103.7;2103.7;2103.7;7;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:41:00Z;2103.6;2103.6;2103.6;2103.6;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:45:00Z;2103.4;2103.4;2103.4;2103.4;8;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:46:00Z;2103.5;2103.5;2103.5;2103.5;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:50:00Z;2103.4;2103.4;2103.4;2103.4;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:53:00Z;2103.8;2103.8;2103.8;2103.8;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:56:00Z;2103.4;2103.4;2103.4;2103.4;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T06:57:00Z;2103.4;2103.3;2103.4;2103.3;6;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:00:00Z;2103.5;2103.8;2103.8;2103.5;3;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:01:00Z;2103.1;2103.1;2103.1;2103.1;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:02:00Z;2102.9;2102.8;2102.9;2102.8;10;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:03:00Z;2102.8;2102.8;2102.8;2102.8;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:04:00Z;2102.6;2102.6;2102.6;2102.6;4;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:05:00Z;2102.4;2102.4;2102.4;2102.4;5;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:08:00Z;2102.9;2103;2103;2102.9;3;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:11:00Z;2103.1;2103.3;2103.3;2103.1;10;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:15:00Z;2102.7;2102.7;2102.7;2102.7;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:16:00Z;2102.4;2102.4;2102.4;2102.4;25;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:17:00Z;2102.4;2102.4;2102.4;2102.4;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:18:00Z;2102.5;2102.5;2102.5;2102.5;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:21:00Z;2102;2102;2102;2102;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:29:00Z;2103;2103;2103;2103;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:33:00Z;2102.3;2102.3;2102.3;2102.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:42:00Z;2102;2102;2102;2102;8;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:43:00Z;2102;2102;2102;2102;5;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:45:00Z;2102;2102;2102;2102;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:46:00Z;2102;2102;2102;2102;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:47:00Z;2102;2102;2102;2102;4;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T07:56:00Z;2101.5;2101.5;2101.5;2101.5;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:00:00Z;2101.5;2101.5;2101.5;2101.5;6;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:01:00Z;2101.5;2101.5;2101.5;2101.5;3;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:04:00Z;2100.3;2100.3;2100.3;2100.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:06:00Z;2099.7;2099.7;2099.7;2099.7;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:07:00Z;2099.6;2099.6;2099.6;2099.6;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:09:00Z;2099.6;2099.6;2099.6;2099.6;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:13:00Z;2101.3;2101.3;2101.3;2101.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:20:00Z;2099.5;2099.5;2099.5;2099.5;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:28:00Z;2100.3;2100.3;2100.3;2100.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:33:00Z;2100.7;2100.7;2100.7;2100.7;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:37:00Z;2099.8;2099.8;2099.8;2099.8;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:44:00Z;2099.4;2099.4;2099.4;2099.4;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:47:00Z;2099.7;2099.7;2099.7;2099.7;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:48:00Z;2099;2099;2099;2099;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:55:00Z;2098.2;2098.2;2098.2;2098.2;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T08:58:00Z;2099;2099;2099;2099;4;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T09:07:00Z;2099;2099;2099;2099;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T09:09:00Z;2099.3;2099.3;2099.3;2099.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T09:12:00Z;2099.8;2099.8;2099.8;2099.8;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T09:23:00Z;2099.8;2099.8;2099.8;2099.8;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T09:49:00Z;2099.9;2099.6;2099.9;2099.6;3;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T09:50:00Z;2099.6;2099.6;2099.6;2099.6;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T09:51:00Z;2099.6;2099.6;2099.6;2099.4;11;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T09:53:00Z;2099.6;2099.6;2099.6;2099.6;5;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T10:01:00Z;2099.2;2099.5;2099.5;2099.2;10;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T10:03:00Z;2099;2099;2099;2099;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T10:24:00Z;2100.3;2100.3;2100.3;2100.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T10:32:00Z;2100.3;2100.3;2100.3;2100.3;3;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T10:38:00Z;2100.2;2100.2;2100.2;2100.2;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T10:40:00Z;2100.6;2100.6;2100.6;2100.6;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T10:49:00Z;2100.3;2100.3;2100.3;2100.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T10:55:00Z;2100.6;2100.6;2100.6;2100.6;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T11:13:00Z;2102;2102;2102;2102;10;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-11T11:21:00Z;2102.1;2102.1;2102.1;2102.1;1;
