9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T05:59:00Z;2092.9;2092.9;2092.9;2092.9;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:11:00Z;2092;2092;2092;2092;10;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:14:00Z;2092.3;2092.3;2092.3;2092.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:28:00Z;2092.7;2092.7;2092.7;2092.7;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:31:00Z;2092.9;2092.9;2092.9;2092.9;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:34:00Z;2093.2;2093.2;2093.2;2093.2;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:35:00Z;2093.3;2093.3;2093.3;2093.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:36:00Z;2093.6;2093.6;2093.6;2093.6;3;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:38:00Z;2093.4;2093.4;2093.4;2093.4;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:39:00Z;2093.8;2093.6;2093.8;2093.6;10;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:42:00Z;2094;2094.1;2094.1;2094;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:44:00Z;2093.9;2094;2094;2093.9;2;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:45:00Z;2094.6;2094.6;2094.6;2094.6;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:47:00Z;2094.3;2094.3;2094.3;2094.3;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:50:00Z;2093.9;2093.9;2093.9;2093.9;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T06:54:00Z;2093.7;2093.6;2093.7;2093.6;4;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T07:28:00Z;2093.7;2093.7;2093.7;2093.7;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T07:39:00Z;2095.7;2095.7;2095.7;2095.7;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T07:44:00Z;2096.4;2097.1;2097.1;2096.4;12;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T07:45:00Z;2097;2097;2097;2097;1;
9b4d5059-51d3-4154-b0b9-038254cd37fc;2024-01-24T07:47:00Z;2096.3;2096.3;2096.3;2096.3;1;
