4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T06:59:00Z;2522;2521.5;2522;2521.5;42;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:00:00Z;2521.6;2522.9;2523.7;2521.5;1166;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:01:00Z;2523.1;2523.7;2523.9;2522.9;394;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:02:00Z;2523.7;2523.7;2523.8;2523.5;226;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:03:00Z;2523.7;2524.8;2524.8;2523.7;330;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:04:00Z;2524.7;2524.5;2524.9;2524.5;309;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:05:00Z;2524.5;2523.5;2524.6;2523.5;207;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:06:00Z;2523.7;2523.6;2523.7;2523.5;50;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:07:00Z;2523.7;2523.1;2523.8;2523.1;125;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:08:00Z;2523.1;2523;2523.3;2523;97;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:09:00Z;2523;2522.3;2523;2522.2;199;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:10:00Z;2522.3;2521.7;2522.4;2521.7;228;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:11:00Z;2521.7;2522;2522;2521.7;116;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:12:00Z;2522;2522.7;2522.9;2522;78;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:13:00Z;2522.7;2523.5;2523.5;2522.7;223;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:14:00Z;2523.4;2523.3;2523.5;2523.3;119;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:15:00Z;2523.2;2523.9;2523.9;2523.2;44;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-09-03T07:16:00Z;2523.9;2524.5;2524.8;2523.9;331;
