4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T06:59:00Z;2436.6;2436.2;2436.6;2436.2;433;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:00:00Z;2436.2;2436.2;2436.2;2434.5;1925;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:01:00Z;2436.2;2435.9;2436.4;2435.8;867;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:02:00Z;2435.8;2435.5;2435.9;2435.5;826;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:03:00Z;2435.6;2435.9;2436;2435.5;589;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:04:00Z;2435.9;2435.8;2436.3;2435.7;956;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:05:00Z;2435.8;2435.7;2436;2435.6;88;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:06:00Z;2435.7;2435.5;2435.7;2435.4;230;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:07:00Z;2435.4;2435.4;2435.4;2435.3;88;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:08:00Z;2435.4;2435.8;2435.9;2435.2;129;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:09:00Z;2435.8;2435.8;2435.9;2435.6;128;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:10:00Z;2435.9;2436.5;2436.6;2435.7;303;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:11:00Z;2436.5;2437;2437;2436.5;328;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:12:00Z;2437.3;2438.4;2438.4;2437.2;955;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:13:00Z;2438.4;2439.3;2439.7;2438.3;572;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:14:00Z;2439.3;2439.8;2439.8;2439.3;165;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:15:00Z;2439.8;2439.6;2439.8;2439.5;89;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:16:00Z;2439.6;2440.9;2440.9;2439.5;968;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:17:00Z;2440.8;2441.2;2441.2;2440.7;304;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:18:00Z;2441.2;2440.7;2441.2;2440.7;173;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:19:00Z;2440.8;2440.8;2441;2440.7;314;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:20:00Z;2440.7;2441.3;2441.3;2440.7;192;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:21:00Z;2441.2;2441.3;2441.3;2441;160;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:22:00Z;2441.2;2441.2;2441.3;2441;227;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:23:00Z;2441.1;2441.2;2441.3;2441;87;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:24:00Z;2441.2;2441.1;2441.2;2441;157;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:25:00Z;2441;2441;2441.1;2440.7;102;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:26:00Z;2441;2440.7;2441;2440.6;286;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:27:00Z;2440.7;2440.8;2441.2;2440.5;109;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:28:00Z;2440.7;2440.5;2440.7;2440.2;57;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:29:00Z;2440.3;2440.4;2440.5;2440.1;114;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:30:00Z;2440.4;2440;2440.4;2440;65;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:31:00Z;2440.1;2439.9;2440.1;2439.9;164;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:32:00Z;2439.8;2439.7;2440;2439.5;91;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:33:00Z;2439.7;2440.1;2440.1;2439.6;110;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:34:00Z;2440.2;2441.2;2441.2;2440.2;96;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:35:00Z;2441.2;2441.1;2441.4;2441.1;218;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:36:00Z;2441.1;2440.7;2441.1;2440.3;39;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:37:00Z;2440.8;2440.8;2440.9;2440.8;604;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:38:00Z;2440.8;2440.2;2440.8;2440.2;265;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:39:00Z;2440.2;2440.1;2440.2;2440.1;27;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:40:00Z;2440.2;2440;2440.2;2440;50;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:41:00Z;2440;2439.2;2440;2439.1;267;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:42:00Z;2439.1;2438.6;2439.2;2438.6;117;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:43:00Z;2438.8;2439.1;2439.1;2438.7;73;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:44:00Z;2439;2439.6;2439.8;2439;142;
4d84b0be-2bde-44f4-b7bc-a20bf4c531cf;2024-07-08T07:45:00Z;2439.5;2439.9;2440.1;2438.8;297;
